Wall time,Step,Value
1755673065.860716,4,2.9072763919830322
1755673168.0568225,18,2.9379687309265137
1755673331.2992983,40,2.934861183166504
1755673383.3621647,47,2.9090495109558105
1755673390.6022046,48,2.9017772674560547
1755673496.3597212,62,2.8625922203063965
1755673503.5569296,63,2.863203763961792
1755673533.3856757,67,2.8297529220581055
1755673563.238108,71,2.8346993923187256
1755673607.3936143,77,2.825303554534912
1755673645.4663184,82,2.8201887607574463
1755673696.354284,89,2.7938356399536133
1755673769.7525811,99,2.7748141288757324
1755673799.3652902,103,2.753977060317993
1755673828.789137,107,2.7536733150482178
1755673930.8422625,121,2.726463556289673
1755673959.6469517,125,2.714975357055664
1755673966.6784687,126,2.7166099548339844
1755673981.2068567,128,2.709681987762451
1755673995.1411312,130,2.7046597003936768
1755674097.3314097,144,3.0093517303466797
1755674118.2067792,147,2.648808002471924
1755674190.5367026,157,2.6358349323272705
1755674211.3350074,160,2.6233572959899902
1755674226.2519808,162,2.6194369792938232
1755674240.0634499,164,2.6383354663848877
1755674296.4794557,172,2.5962889194488525
1755674332.240058,177,2.5830533504486084
1755674431.9651864,191,2.559108257293701
1755674514.481118,203,2.549959897994995
1755674529.1611404,205,2.551292896270752
1755674584.3610337,213,2.5185186862945557
1755674694.0292919,229,2.505377769470215
1755674797.0081491,244,2.4845752716064453
1755674803.651128,245,2.486332416534424
1755674892.6494102,258,2.4702370166778564
1755674899.2525072,259,2.457580089569092
1755674980.948125,271,2.4497082233428955
1755675000.685161,274,2.442131519317627
1755675055.573511,282,2.4283182621002197
1755675076.0270817,285,2.4317095279693604
1755675143.3215048,295,2.423898696899414
1755675231.80241,308,2.423919677734375
1755675285.765232,316,2.412769317626953
1755675305.7739403,319,2.861729383468628
1755675325.4179413,322,2.4158318042755127
1755675479.6822388,345,2.3841779232025146
1755675486.87624,346,2.7502052783966064
1755675566.792852,358,2.379103899002075
1755675606.8923767,364,2.6112585067749023
1755675620.3466806,366,2.381221055984497
1755675700.9039764,378,2.4023633003234863
1755675753.3852232,386,2.3613221645355225
1755675780.4086885,390,2.3850677013397217
1755675794.5211864,392,2.5177812576293945
1755675863.371007,402,2.505044937133789
1755675876.6790462,404,2.5030722618103027
1755675952.9697914,415,2.5042901039123535
1755676001.3197985,422,2.8620805740356445
1755676111.5956032,436,2.724910020828247
1755676120.176018,437,3.2571840286254883
1755676134.2717097,439,3.220215320587158
1755676186.3368506,446,2.4700541496276855
1755676289.1877084,461,2.4627130031585693
1755676317.2932427,465,2.454300880432129
1755676378.5851269,474,2.4278922080993652
1755676385.046363,475,2.4351682662963867
1755676418.5325248,480,2.4314167499542236
1755676427.2085705,481,2.4380903244018555
1755676468.3172736,487,2.4322237968444824
1755676624.9315794,510,2.3963804244995117
1755676638.4208088,512,2.4062888622283936
1755676644.865077,513,2.4124207496643066
1755676651.3134713,514,2.4119279384613037
1755676672.7254105,517,2.4050071239471436
1755676685.6601253,519,2.411708116531372
1755676781.909101,533,3.058873414993286
1755676788.3549366,534,2.392721176147461
1755676801.1137943,536,2.3843154907226562
1755676815.9609785,538,2.3774478435516357
1755676828.7099135,540,2.378993511199951
1755676855.0141203,544,2.3781886100769043
1755676867.7712388,546,2.377288579940796
1755676910.3569574,552,2.36820650100708
1755676938.145343,556,2.377230405807495
1755676977.1718338,562,2.349466562271118
1755676989.9061806,564,2.364558458328247
1755677017.4375231,568,2.345215082168579
1755677124.7706828,584,2.3462812900543213
1755677163.7536979,590,2.3454837799072266
1755677191.217119,594,2.344606876373291
1755677203.8573532,596,2.3313772678375244
1755677323.889405,614,2.321500301361084
1755677383.264507,623,2.311037540435791
1755677417.271366,628,2.796614408493042
1755677424.008179,629,2.3173978328704834
1755677476.8290696,637,2.67295503616333
1755677517.5180824,643,2.311878204345703
1755677523.8353007,644,2.309501886367798
1755677616.7075486,658,2.3143796920776367
1755677676.7806299,667,2.304685115814209
1755677730.4071343,675,2.2892699241638184
1755677736.6292055,676,2.2891035079956055
1755677844.438457,692,2.292374610900879
1755677857.0065625,694,2.287508964538574
1755678037.158544,721,2.2835168838500977
1755678064.3951185,725,2.2702393531799316
1755678084.7042155,728,2.271765947341919
1755678103.3723023,731,2.2784132957458496
1755678198.7731082,744,2.48708438873291
1755678335.300447,764,2.263662576675415
1755678405.503223,775,2.268211603164673
1755678412.8998547,776,2.2559595108032227
1755678451.2531126,782,2.258056163787842
1755678489.605017,788,2.2557013034820557
1755678593.899588,804,2.264118194580078
1755678600.1060226,805,2.2466025352478027
1755678612.5656304,807,2.246073007583618
1755678689.9225547,819,2.2455475330352783
1755678773.6360147,832,2.2919259071350098
1755678933.3969977,857,2.233104944229126
1755678991.4158747,866,2.225874900817871
1755679023.4253933,871,2.229893445968628
1755679119.606736,886,2.2242400646209717
1755679190.1395757,897,2.280029296875
1755679215.7963998,901,2.2219080924987793
1755679401.2401657,930,2.2040014266967773
1755679414.881082,932,2.199322462081909
1755679478.42229,942,2.2183258533477783
1755679523.2781572,949,2.376127004623413
1755679612.0008774,963,2.2073447704315186
1755679842.6007614,999,2.195167064666748
1755679861.9560075,1002,2.1872990131378174
1755679874.3463132,1004,2.190906047821045
1755679943.3279357,1015,2.1511852741241455
1755679988.6303554,1022,2.1729304790496826
1755680014.4914126,1026,2.1509411334991455
1755680026.8632696,1028,2.1440749168395996
1755680083.7408974,1037,2.128551959991455
1755680203.9216707,1056,2.1279194355010986
1755680292.6581063,1070,2.131878614425659
1755680298.8014152,1071,2.136110544204712
1755680311.528179,1073,2.463449239730835
1755680335.9218936,1077,2.097482442855835
1755680392.4721675,1086,2.125337839126587
1755680468.5969996,1098,2.106297731399536
1755680493.9384406,1102,2.3330795764923096
1755680506.2089822,1104,2.1078402996063232
1755680525.6002932,1107,2.099930763244629
1755680537.8263178,1109,2.1086673736572266
1755680550.0166101,1111,2.102370500564575
1755680613.084034,1121,2.4852163791656494
1755680637.3013232,1125,2.0877444744110107
1755680681.2039552,1132,2.08931040763855
1755680693.3646853,1134,2.0909576416015625
1755680724.8974638,1139,2.097994804382324
1755680769.6718454,1146,2.100740671157837
1755680800.5570104,1151,2.072568893432617
1755680806.5826328,1152,2.0732221603393555
1755680881.4335668,1164,2.0842580795288086
1755680945.3900383,1174,2.530280113220215
1755680958.935634,1176,2.3195908069610596
1755680965.372851,1177,2.3321194648742676
1755681012.2493079,1184,2.331542491912842
1755681071.8910472,1193,2.310450315475464
1755681078.326669,1194,2.3153631687164307
1755681210.2377028,1214,2.28882098197937
1755681235.9201374,1218,2.2875404357910156
1755681282.2050622,1225,2.28389835357666
1755681418.6984663,1246,2.2738542556762695
1755681451.2211053,1251,2.266737699508667
1755681458.4335442,1252,2.4702486991882324
1755681471.0787115,1254,2.2628068923950195
1755681491.136326,1257,2.2618279457092285
1755681516.5293171,1261,2.5583832263946533
1755681555.0513194,1267,2.2591373920440674
1755681581.2390933,1271,2.2585391998291016
1755681613.8612611,1276,2.2621116638183594
1755681652.2480962,1282,2.2553675174713135
1755681704.2825608,1290,2.242175817489624
1755681755.526767,1298,2.2412710189819336
1755681807.1521263,1306,2.2397119998931885
1755681865.6912222,1315,2.2212471961975098
1755681910.9256294,1322,2.6198067665100098
1755681929.7098672,1325,2.223858594894409
1755681935.9891677,1326,2.224198818206787
1755682057.8264906,1345,2.2100412845611572
1755682155.018568,1360,2.2561967372894287
1755682179.8655722,1364,2.2011654376983643
